0,1,2,3,4,word,summary
-21.85286640593713,2.315313817285741,0.7590486525215022,1.389877184002625,0.6311915336829632,Unterfranken,8.899498837082074
-10.830993967885263,-2.615429915780778,0.24670526219289363,0.050344077497929685,0.03907694439698138,drohen,20.970323138921742
-26.73196236704679,4.88204201523007,0.515538007075822,0.2532972517965341,-0.30466174495435205,unterfranke+n droh+en,3.3907756474705835
1.1011696488738387,-8.356780645451478,0.4055315303088376,0.2465574066231721,-0.027136110207702818,sogar,34.21188287282671
-26.82729692287811,4.940527770469627,0.43636887819555775,0.2550904920419168,-0.311896619234893,droh+en sogar,3.2795515698500384
-26.879558885603405,4.972000741077067,0.39428496781634614,0.25243899875337,-0.3141631939285071,Unwetter,3.2188320145251095
-26.879558885603405,4.972000741077067,0.39428496781634614,0.25243899875337,-0.3141631939285071,sogar unwetter,3.2188320145251095
-17.185818926724522,0.25232941061605896,0.5020072562883029,0.9529246902629196,0.5050955570742502,Überschwemmungen,13.999955604828099
-26.935520737843728,5.005093544781304,0.34855715734885245,0.24879133427091865,-0.31612872088369415,unwetter überschwemmung+en,3.154076093515237
-9.664583279330444,-3.1883588063636523,-0.2842448289302111,-0.020992742971728477,0.029547748094032225,Zunächst,22.26980304247401
-19.857864481390806,1.6836854392883183,0.24445860623919435,0.3025781634354788,0.12367495100402785,erwarten,10.971985640796454
-26.942637576968927,5.008726603342964,0.3398475001709696,0.2516193359436053,-0.31770295678853966,zunächst erwart+en,3.1460901195508453
-26.90578969848867,4.986250284666996,0.36522463579179015,0.25997050516852516,-0.318872476781766,Wetterexperten,3.189026319669676
-26.90578969848867,4.986250284666996,0.36522463579179015,0.25997050516852516,-0.318872476781766,erwart+en wetter+experte+n,3.189026319669676
-20.24366532050299,1.5790351520602535,0.5743186049705474,0.9540405093544853,-0.2345147150499486,Dauerregen,10.669175483396403
-26.76110232316678,4.896919551732089,0.46416483303273565,0.28729764759309245,-0.320969965896136,wetter+experte+n dauer+regen,3.3580828063817814
-19.07740347135968,1.3148113140427986,0.2677740034552911,0.275449762283625,0.1795123895952121,nördlichen,11.83518847096729
-26.533179199955697,4.750916100842963,0.5977772151844949,0.33860961111436166,-0.32722393959786156,dauer+regen nördlich+en,3.62667714609531
-21.795221633405305,2.607061448828035,0.371518690334345,0.011939818334547228,-0.022707824271169214,Schwaben,8.82584933092158
-26.765982730806165,4.90314708631354,0.487338355644356,0.2544318997357834,-0.3075049948070755,nördlich+en schwaben,3.3509841166966763
-2.8521080757025246,-6.437942313970812,0.3110031004799314,0.003356758110857852,0.033121714814068705,westlichen,29.817582728487587
-26.465512644381214,4.708891742106373,0.6687699317960825,0.31089248559399524,-0.31047757391724484,schwaben westlich+en,3.7058354455513474
-18.758267681840067,0.7739914420086169,1.1420475163895853,1.472434819066019,1.028686938462076,Franken,12.356068734700363
-25.42176203677565,4.14425318628197,0.975039412078733,0.45352187591395604,-0.055204931828477716,westlich+en franken,4.8909300675464245
-6.759225335806221,-4.551852834972513,0.013938890442614808,-0.03653722777871467,0.015377685636217588,Mittag,25.479120616681968
-26.864090342232668,4.968634356863635,0.47014228836572053,0.17552957059007362,-0.28047945659790796,franken mittag,3.234213932455413
-26.84925870883307,4.959046721159339,0.5154567271747134,0.13327095827470986,-0.2606179553198439,Oberfranken,3.251715395809637
-26.84925870883307,4.959046721159339,0.5154567271747134,0.13327095827470986,-0.2606179553198439,mittag oberfranken,3.251715395809637
101.23322665890024,-56.20617273472361,0.30804063704500095,-0.058369040447574155,0.1069994954449089,Teilen,145.18927306498523
-26.938445383170176,5.016411132418577,0.44922754347667476,0.12190350897136704,-0.26238123518292467,oberfranken teil+en,3.1465172472681764
-27.026568329511484,5.071109534818003,0.368517466340129,0.12546927108385172,-0.2703234702075097,Oberpfalz,3.0434335878292305
-27.026568329511484,5.071109534818003,0.368517466340129,0.12546927108385172,-0.2703234702075097,teil+en oberpfalz,3.0434335878292305
-26.993352129017527,5.0511335740663075,0.418833364819554,0.09945885861818321,-0.25653857193212193,Alpennähe,3.082004584083778
16.148164642663172,-15.504196315289878,0.04607196592443505,0.003522499434168165,0.03348661005188817,Nachmittag,50.87009603244065
-27.012922876892492,5.063350943593274,0.4156807566370808,0.08119721055330355,-0.24988173490271956,alpen+nähe nachmittag,3.0590753863151487
-27.109977962999675,5.122861484637905,0.3192407781313439,0.09059133009532727,-0.26099720105508784,Ab…,2.9458610604396367
-27.109977962999675,5.122861484637905,0.3192407781313439,0.09059133009532727,-0.26099720105508784,nachmittag ab…,2.9458610604396367
-25.939223376355862,4.545688327438194,0.3347771961415551,0.5448410370578958,0.19007342359734353,+804,4.250934834792521
-27.129459308829215,5.134339673104746,0.3001548411915918,0.09130662594560546,-0.2626161012642466,ab… +804,2.9233373106239076
1346.304992569942,-651.499525353256,0.053860966583016326,0.20070683925366115,-0.32925793237748735,chars,1525.2538203100173
-25.983770710725572,4.568552791005093,0.3221032331078806,0.5375562818736668,0.17953800156790772,+804 char+s,4.2008871230229605
-26.919909263979317,5.0031474664824565,0.4190551313185571,0.18003981734129426,-0.2864005624361906,Extremwetterkongress,3.1689768011851887
-25.71733274023541,4.261270228010632,0.7289365912850535,0.6796790683975318,-0.28939669108586574,Globale,4.573918857761824
-26.68600358861457,4.846620705763103,0.4915954122350961,0.3263828979371612,-0.3322664989417544,extremwetterkongres+s global+e,3.4475343890861443
-14.57266211730347,-2.2092382487545184,1.9033448196799385,2.2324469054829086,-0.32961177737098146,Erwärmung,17.41946514536915
-19.93331464265146,0.7170001135491244,1.56750543334579,1.7655310215566047,-0.4057163051166385,global+e erwärmung,11.32097841578909
3.8469074016581963,-9.678626276403087,0.2886703220122434,0.2553934672272555,-0.1764390543011364,führt,37.259305950011445
-26.609054336456506,4.801222187481569,0.5678592089694612,0.3061017011759632,-0.31864050850393155,erwärmung führ+t,3.5365235843105522
52.47062042232221,-32.890806554235965,0.17721535103759445,0.26762420570069023,0.0794837192635014,Deutschland,91.13932383434368
-26.591313871687873,4.791661992192256,0.6342372034839511,0.23924550196876598,-0.28816870024524543,führ+t deutschland,3.556629792136563
189.26539321438693,-98.28689793276975,0.22862605477623904,0.056922531993689185,0.09890465326600573,mehr,242.762065178892
-26.575032857742777,4.779519458604077,0.670399808531354,0.20745696066643238,-0.27250935790902464,deutschland mehr,3.576544126390342
-26.919909263979317,5.0031474664824565,0.4190551313185571,0.18003981734129426,-0.2864005624361906,Extremwetter,3.1689768011851887
-26.919909263979317,5.0031474664824565,0.4190551313185571,0.18003981734129426,-0.2864005624361906,mehr extrem+wetter,3.1689768011851887
84.67491459083463,-48.273406673200334,0.13129074979526242,0.11235124040729097,0.0955528954913423,Auch,126.8288332760824
-26.553706135852988,4.7663438016006126,0.6681584978052347,0.23073941297344658,-0.28142112038350764,extrem+wetter auch,3.601472646811177
-25.479766818192545,4.054794798719387,1.1037605376943338,0.4971172458126553,-0.32284921268033806,auch deutschland,4.877260996609636
28.377013150177252,-21.585998494323402,0.9889860685787046,0.4311730627544647,-0.06351824742850778,Klimawandel,64.52609173824249
-23.0833326257915,2.5358940987295724,1.6752817838198717,0.9288978814172804,-0.3823632512516122,deutschland klima+wandel,7.694431973140431
87.1844525784832,-49.50844622645242,0.4483060270772889,0.1685865427933009,0.15493391592929812,vergangenen,129.6255895444831
-25.018561263871486,3.7460883291560347,1.2853658088225697,0.5361526150370504,-0.3090614253415278,klima+wandel vergeh+en+en,5.426487301276451
-20.072906515230414,1.6552414365902406,0.6411111250793727,0.8415330459894383,0.33769568383212756,Jahrzehnten,10.790121510403413
-25.46966007659921,4.042200752008448,1.143013815913862,0.4491914042353486,-0.29955114269505834,vergeh+en+en jahrzehnt+en,4.8917959023143816
100.48811446666886,-55.845424446901404,0.2835916211613186,-0.029863835733772243,0.093826069604886,Experten,144.3614387690489
-25.814791995108195,4.273949567454455,1.0028620008637807,0.39928026499848474,-0.3017160028897502,jahrzehnt+en experte+n,4.48047509398291
30.70800345788488,-22.46818356218419,0.13170559092022976,0.042621395121730396,0.09644223941421178,zufolge,67.00962932156897
-25.97619005373643,4.382011744307434,0.9347100667927879,0.3696175698320605,-0.30015377451337977,experte+n zufolge,4.2882586030268754
-26.085908572272203,4.4553778956608605,0.8870186777220498,0.34730219113978983,-0.29823827981354434,beschleunigt,4.157630274225473
-26.085908572272203,4.4553778956608605,0.8870186777220498,0.34730219113978983,-0.29823827981354434,zufolge beschleunig+t,4.157630274225473
327.02299567369283,-164.14807429636954,0.15489949693992697,0.07277718154197409,0.025575008492274752,Das,395.45410317954537
-22.505450039466947,2.9309079536494584,0.44003534523891064,-0.04882095189606918,-0.029054525145936122,führe,8.045390898004944
-26.26683611277185,4.576122480638553,0.8054297953306201,0.30675070825212464,-0.29359480318430586,der führ+e,3.9423241992536564
-26.33568082034736,4.6219537805540964,0.773284605897276,0.29007400670395506,-0.29133092417131556,führ+e mehr,3.860446863487802
-27.014687208244133,5.064125094697555,0.4258396802818556,0.06601258142970293,-0.24320389451885335,Extremwetterereignissen,3.057145274983019
-27.014687208244133,5.064125094697555,0.4258396802818556,0.06601258142970293,-0.24320389451885335,mehr extrem+wetter+ereignis+sen,3.057145274983019
-26.317875720957886,4.61152817829028,0.745795501768016,0.3412131526113203,-0.31300082799229456,Hitzewellen,3.88102117387121
-27.094888477364066,5.1142251480986305,0.37419501291317225,0.0386494276290356,-0.23703600138998035,extrem+wetter+ereignis+sen hitze+welle+n,2.9631816165586558
-26.3367318505223,4.6239875006872655,0.7401825200059179,0.3323481471509751,-0.3104592307493331,Sturmfluten,3.858634549603844
-26.3367318505223,4.6239875006872655,0.7401825200059179,0.3323481471509751,-0.3104592307493331,hitze+welle+n sturm+flut+en,3.858634549603844
307.7686571589871,-154.9419957989028,0.11660000978130856,0.131043451703352,0.051673976199555965,Kopiere,374.11209082994276
324.20346471452785,-162.79884120412578,0.11050323197791301,0.10862441323043681,0.041620540894627446,aktuellen,392.32837671446
303.49580091028685,-152.89881669626482,0.12083007289511927,0.12231008768515772,0.05370692482174653,kopier+e aktuell+en,369.37585936771694
310.51427045967046,-156.25446792084122,0.12272482841287864,0.11720448781072687,0.051685689635239215,Link,377.1552750987019
310.51427045967046,-156.25446792084122,0.12272482841287864,0.11720448781072687,0.051685689635239215,aktuell+en link,377.1552750987019
319.19262473491824,-160.40381273594932,0.12269553502033971,0.11558084488269663,0.04857333584997399,Zur,386.7745735790134
319.19262473491824,-160.40381273594932,0.12269553502033971,0.11558084488269663,0.04857333584997399,link zu,386.7745735790134
327.5094552002805,-164.380309058585,0.1221916126250043,0.11466257386470305,0.04559449105224259,Merkliste,395.99315266239853
327.5094552002805,-164.380309058585,0.1221916126250043,0.11466257386470305,0.04559449105224259,zu merk+liste,395.99315266239853
358.67805632919277,-179.2828873354134,0.11921199961896878,0.11369601728522616,0.03455737358989874,hinzufügen,430.5412157307629
98.34077618809175,-54.80604614786337,0.15010355067852169,0.047240518964877146,0.08333311264505361,merk+liste hinzu+füg+en,141.9758252422093
-26.657920214220976,4.830580912903485,0.6597037943627482,0.1401296056763024,-0.24815255981327386,hinzu+füg+en auch,3.4797286563824747
-27.051807283208504,5.086253194464779,0.4224672844978638,0.026946931833487064,-0.2283821269616413,Extremwetterereignis…,3.014104506201569
-27.051807283208504,5.086253194464779,0.4224672844978638,0.026946931833487064,-0.2283821269616413,mehr extremwetterereignis…,3.014104506201569
-27.11934257667148,5.128436297285488,0.37690462922189577,0.005497090002456004,-0.22392630747880624,+1354,2.9349829557490454
-27.11934257667148,5.128436297285488,0.37690462922189577,0.005497090002456004,-0.22392630747880624,extremwetterereignis… +1354,2.9349829557490454
-27.13382824677719,5.137390033725872,0.36697870912914715,0.0007304925709364224,-0.2228844638227239,+1354 char+s,2.9180527319340954
-27.090516662128028,5.111571674604793,0.3473821668092307,0.07816246527357805,-0.2542374184680841,Fliegen,2.968281892875442
-26.70380976677493,4.865237764674919,0.5615254100155992,0.2234153041869178,-0.2896512112653842,Klimakurve,3.423410181422287
-26.70380976677493,4.865237764674919,0.5615254100155992,0.2234153041869178,-0.2896512112653842,flieg+en klima+kurve,3.423410181422287
-26.965963233014744,5.03352344112289,0.4145162054142059,0.1355952674810413,-0.2704303406369416,klima+kurve experte+n,3.1143177660273067
-13.847684267098703,-1.2006946255470368,-0.26906523284527684,0.16280046248906865,-0.016093199856936705,Welt,17.63851542780981
-27.059796244240225,5.092075070162965,0.3536498768609523,0.10609089472196004,-0.2642480854321332,experte+n welt,3.004411285131727
-23.06161997436591,2.5245799633274926,1.5696381337240468,1.073756415446348,-0.4460165217679235,2050,7.718944546090087
-27.105710871195576,5.119307147365144,0.30861749500016405,0.10881570418952966,-0.2685390630354444,welt 2050,2.95124887540836
-6.325737618959849,-5.460986815488459,1.380596370437464,1.390473302837822,-0.2718364448334887,Grad,26.26233848454315
-27.08915529475614,5.107819992474546,0.3050015626475209,0.1324995099566294,-0.2775181520491736,2050 grad,2.971144835206233
-27.070299881341445,5.095048026089102,0.3065992620739351,0.15213830533872888,-0.2845745328927496,erwärmen,2.9936683122656653
-27.070299881341445,5.095048026089102,0.3065992620739351,0.15213830533872888,-0.2845745328927496,grad erwärm+en,2.9936683122656653
1245.3206545799442,-603.2119257059146,-0.0037131395960117303,0.1645606231044986,-0.29705894709988157,Die,1413.3184426670066
-27.00626891861365,5.051076582744125,0.31635513953367267,0.2115687213223677,-0.30522070609400287,erwärm+en der,3.0704120089335487
-22.855489634839042,2.5439590755801786,1.285323334546717,1.2553045209734979,-0.2420300488400364,globale,7.896533491514949
-26.225695529105327,4.528747109812267,0.6257977403979651,0.557617254106958,-0.39700479473655126,der global+e,3.999948403251144
-26.238919957521777,4.548574727186739,0.6692119268365319,0.4982979262752379,-0.3742966069525693,schreitet,3.9794482133873705
-26.238919957521777,4.548574727186739,0.6692119268365319,0.4982979262752379,-0.3742966069525693,erwärmung schreit+et,3.9794482133873705
-26.32633727282085,4.6167434531510665,0.7212753438375211,0.3651535404416411,-0.3241431774808541,schneller,3.871146009792625
-26.32633727282085,4.6167434531510665,0.7212753438375211,0.3651535404416411,-0.3241431774808541,schreit+et schnell+er,3.871146009792625
-26.19424696601959,4.521725454329047,0.8811274286541229,0.2654143944832253,-0.2684871324899256,voran,4.031256360749649
-26.19424696601959,4.521725454329047,0.8811274286541229,0.2654143944832253,-0.2684871324899256,schnell+er voran,4.031256360749649
30.99387968085932,-22.611242936259245,0.2188739094966049,-0.014027929408765991,0.018170555088855636,zuvor,67.3292732951901
-26.47172330918408,4.7104738464322775,0.7288102038362289,0.22699624502712706,-0.2731666327798987,voran zuvor,3.6995247071833828
93.74971678562517,-52.62179207086323,0.2599644834413674,-0.047234251035204976,0.11438395153708966,warnen,136.89164001219675
-26.59410115658389,4.792751171359623,0.6512797596834287,0.21437668741408772,-0.2771822648131811,zuvor warn+en,3.553638005250226
-20.573234293561537,2.025821820723606,0.33582842462729,-0.08094996444796682,-0.04718203184436688,warn+en experte+n,10.17904428611491
-7.695838581760253,-4.162662369182565,0.2825425120061266,0.4809684694532876,0.08955201247408201,Hamburg,24.466189974002468
-26.777088172271007,4.912863429317289,0.5379668784241017,0.17976611603025025,-0.2758580771344681,experte+n hamburg,3.3367523440529023
-26.83263715198139,4.9487422521445446,0.5042916098078368,0.16527505714524765,-0.2736381286580125,Wetterextreme,3.2711635504576013
-26.916491946765017,5.0024113178247,0.45388342437677626,0.14000332024072276,-0.2687462120540052,wetter+extrem+e hitze+welle+n,3.172364619826917
-15.47846805975007,-0.4137001951088477,0.28066743880770184,0.02675181096559681,-0.14684044431877716,nehmen,15.827815210181381
-27.001138299406428,5.0558679599279674,0.4000942050671627,0.11451374232453129,-0.2637504585005297,sturm+flut+en nehm+en,3.0729435930510074
-27.004903507385485,5.057996176345467,0.39061492048681173,0.12223256719781408,-0.26739402627002495,spürbar,3.0686315867224043
-27.004903507385485,5.057996176345467,0.39061492048681173,0.12223256719781408,-0.26739402627002495,nehm+en spür+bar,3.0686315867224043
4.0476883483728905,-9.733355062691082,0.2776973937048328,-0.07019201181593426,0.10742432225370936,Besonders,37.46392905412975
-27.077765714988388,5.103012327189628,0.33904495424068215,0.10356646727226823,-0.26439921175538883,alarmierend,2.9834835873284002
-27.077765714988388,5.103012327189628,0.33904495424068215,0.10356646727226823,-0.26439921175538883,besonders alarmier+end,2.9834835873284002
-27.07533575512038,5.101280456436235,0.33674606963139037,0.10925431309620703,-0.26668705173469487,alarmier+end der,2.9864242879043688
-27.073326267325964,5.0999568696610105,0.33673560314978396,0.11159301131544322,-0.2675571394208752,Nordsee,2.988808566978179
-27.073326267325964,5.0999568696610105,0.33673560314978396,0.11159301131544322,-0.2675571394208752,der nordsee,2.988808566978179
-17.586677232948087,0.5859250558756024,0.4088071888301698,-0.05229374777231262,-0.04775423471033487,2025,13.494563410362266
-27.06376009188771,5.093719745760385,0.3380870284501677,0.12093764603781193,-0.27092276100394874,nordsee 2025,3.0001308649093414
-20.156664752408076,1.7814001026116753,0.40315496556935076,0.30984191596814514,-0.1491632942025269,warm,10.660333218662753
-27.32716264087086,5.251711021449475,0.17038625830503323,0.005330732507126366,-0.23832043779462794,2025 warm,2.694348806458096
-16.374751271770215,0.04348778088515548,0.0007970006147234449,-0.13404862595731237,0.06773143951276567,nie,14.821899326217906
-27.304843656294672,5.238291230259936,0.17893155742233025,0.02391235835400398,-0.2449190310126391,warm nie,2.720275361387288
153.4345359793662,-81.15220550532175,0.20519735435265163,0.07530259494938514,0.06686456146805439,seit,203.04498863836415
-27.292842897467803,5.230989339326058,0.1833603613602373,0.03394857933244515,-0.24847021801033783,nie seit,2.734253078073595
-8.914606703829783,-3.5393833180665144,0.2811957466874456,-0.12337437614705297,0.023551624336387217,Beginn,23.097817416143727
-26.7948613530225,4.922455745897023,0.4794841381081006,0.23523409555895797,-0.3013284129348105,seit beginn,3.3165994086957475
-27.222936519042058,5.18723008918736,0.20676080341078634,0.09316411298117028,-0.2692496990684684,Messungen,2.8162041595619822
-27.222936519042058,5.18723008918736,0.20676080341078634,0.09316411298117028,-0.2692496990684684,beginn messung+en,2.8162041595619822
-27.486454477490888,5.341426104664203,0.09436001077769783,-0.12003890982376052,-0.1932645708665148,+3874,2.511927786153446
-27.486454477490888,5.341426104664203,0.09436001077769783,-0.12003890982376052,-0.1932645708665148,2025 +3874,2.511927786153446
-27.490296783784352,5.343456166107696,0.0915474906845003,-0.12207703203520147,-0.19258879226824485,+3874 chars,2.507585688259142
-26.650371315666625,4.830260417932108,0.6091330757928335,0.2148182032170457,-0.2817788277388764,Klimaexperten,3.486699526460893
-24.580307643223758,3.5817259325227195,1.077219136414754,0.863175150886649,-0.24077046226352086,Erderwärmung,5.892794173729337
-26.934675409602477,5.013961833927656,0.4576009380819237,0.11531610443894477,-0.25916630624617654,klima+experte+n erderwärmung,3.150972405491729
447.21717806243055,-221.61410423700804,0.09475242175046629,0.05543366586500069,-0.0012214868047096816,drei,528.6794352846076
-27.030407604174833,5.074388865759365,0.39553719155337425,0.08694843939348652,-0.2537477648215338,erderwärmung drei,3.038544033808094
-23.62659174185409,2.8717952919168868,1.449627500943902,1.0034876708918228,-0.4415654704522054,drei grad,7.059475098258421
-25.208071588862015,3.880501362061456,1.1150681230875588,0.6525302863440587,-0.3750285974821005,Celsius,5.197586206552932
-25.208071588862015,3.880501362061456,1.1150681230875588,0.6525302863440587,-0.3750285974821005,grad celsius,5.197586206552932
-27.023332710740604,5.069474797588942,0.37811672293331516,0.11711285456740436,-0.2664741873880856,celsius 2050,3.047054824743835
-27.003744111774694,5.056728650026338,0.38042454958801636,0.13630174721490454,-0.27341339523430963,möglich,3.070228474502922
-27.003744111774694,5.056728650026338,0.38042454958801636,0.13630174721490454,-0.27341339523430963,2050 möglich,3.070228474502922
413.9311061250423,-205.72038105259918,-0.2823856940585597,0.10257060615444741,-0.025715208906632314,Eine,491.79353468935983
-26.94813953552128,5.019862280386436,0.3895463179784532,0.18608003591394612,-0.29090103898526765,möglich ein,3.136303739295937
-26.164793816147156,4.502322785018696,0.7146947600977831,0.5020273148778107,-0.37123362743132693,ein global+e,4.066267541596419
-25.707975730805213,4.205279010833176,0.9177003219024661,0.5840140360167858,-0.3766938972397377,erwärmung drei,4.60651076580605
-25.948694193509343,4.331223399724031,1.0640544394486269,0.20306143118043057,-0.21673550527906008,gegenüber,4.334918122915663
-25.948694193509343,4.331223399724031,1.0640544394486269,0.20306143118043057,-0.21673550527906008,celsius gegenüber,4.334918122915663
-26.47127025853167,4.70529225537093,0.7624820112059647,0.1813734276099918,-0.2517568560589941,vorindustriellen,3.7021543442273406
-26.47127025853167,4.70529225537093,0.7624820112059647,0.1813734276099918,-0.2517568560589941,gegenüber vorindustriell+en,3.7021543442273406
-26.656504008092995,4.830108951484977,0.6571875711918008,0.14498666571303076,-0.25030596396572946,Niveau,3.481211240466831
-26.656504008092995,4.830108951484977,0.6571875711918008,0.14498666571303076,-0.25030596396572946,vorindustriell+en niveau,3.481211240466831
-6.675056008739009,-4.622985130848477,0.40141877921244445,0.08024008343567068,0.06069498562644893,Sicht,25.585678615937415
-26.763900601076724,4.9007357918656265,0.5988141585248319,0.11336889868195471,-0.24458177800602007,niveau sicht,3.3538589650167796
-26.788897292816078,4.9178828851245235,0.5777880351208575,0.11524023619128099,-0.24753075994426202,sicht experte+n,3.3239148408928694
111.54151253842929,-61.12193124567925,0.20438815567093427,0.0027518620897694773,0.10118131409114235,bereits,156.60966702946448
-26.803238135076537,4.927898827391228,0.5627839772883358,0.12005257699439467,-0.2509259649355704,experte+n bereits,3.306659786532899
-26.633886649875762,4.819648171132332,0.6071708738802306,0.23333733126305545,-0.2887818602343274,bereits 2050,3.5061529538506666
-7.72229135073616,-4.119203822387149,0.3634052843525231,-0.07141611052380643,0.0904829012850968,erreicht,24.423559569886116
-26.812667187745863,4.934891156063251,0.5460954553434318,0.13212145013594534,-0.2572031882902942,2050 erreich+t,3.2951418972382713
-27.170689363532716,5.160672493778816,0.3000610852337064,0.041619149920299525,-0.24386468839405326,Folglich,2.8747725376416673
-27.0569386210934,5.086111985274485,0.30945058338104503,0.16379925752542474,-0.28860643804720376,zusätzliche,3.0095788044127154
-27.0569386210934,5.086111985274485,0.30945058338104503,0.16379925752542474,-0.28860643804720376,folglich zusätzlich+e,3.0095788044127154
-26.729502164462428,4.843175155473133,0.34455280955861944,0.45311916790880963,-0.3841486403390232,zusätzlich+e erwärmung,3.409820897236702
-7.704681283181788,-4.121952196244141,0.26730645679092924,-0.07042738257628034,-0.09542519455875748,kommenden,24.440739629180324
-27.09602959142109,5.1133874982730125,0.3149823952127553,0.11224430991168238,-0.26936275881548355,erwärmung komm+end+en,2.9625362290825517
99.93491438469135,-55.57561965643426,0.24422637460537389,0.010785707008759748,0.1058524640331325,Jahren,143.74596954008587
-27.152886896742118,5.150017098900321,0.3220445273434388,0.03547834965953345,-0.2399007186789148,komm+end+en jahr+en,2.8954252460227723
-16.58446062988639,0.14345643898451765,0.02628203587401409,-0.11273958859193131,0.11730893889528451,genauso,14.589560233379435
-27.164286975265515,5.15666573692492,0.3336860788352716,0.006447126117836564,-0.22778854592145384,jahr+en genauso,2.8822651748046817
-13.086507305399799,-1.5627356877443734,0.4007356142528799,0.2041736150316182,0.04689835318374225,stark,18.481340466139176
-27.16754942955971,5.157548855160466,0.35182657245931326,-0.021320508356801098,-0.2154537574515872,genauso stark,2.8789328244975154
-22.528040416182563,2.941841507295991,0.41949753142268126,-0.030994492419432966,-0.08787547484699865,ausfallen,8.020317247690976
-27.163057935470892,5.153390969428053,0.3701751598686618,-0.039966413266484285,-0.20652332745998622,stark aus+fall+en,2.884772016256857
